id,studentNumber,firstName,lastName,email,password,formationId 
6211,STU06211,Oumaima,Bennani,oumaima.bennani6211@univ.dz,password123,2
6212,STU06212,Radouane,Jaidi,radouane.jaidi6212@univ.dz,password123,3
6213,STU06213,Hanae,Zaidi,hanae.zaidi6213@univ.dz,password123,4
6214,STU06214,Khadija,Filali,khadija.filali6214@univ.dz,password123,5
6215,STU06215,Radouane,Yaacoubi,radouane.yaacoubi6215@univ.dz,password123,6
6216,STU06216,Amine,Chraibi,amine.chraibi6216@univ.dz,password123,7
6217,STU06217,Ahmed,Guessous,ahmed.guessous6217@univ.dz,password123,8
6218,STU06218,Rachida,Mernissi,rachida.mernissi6218@univ.dz,password123,9
6219,STU06219,Samira,El Ghazi,samira.elghazi6219@univ.dz,password123,10
6220,STU06220,Ahmed,Bouhaj,ahmed.bouhaj6220@univ.dz,password123,11
6221,STU06221,Malika,Ezzahiri,malika.ezzahiri6221@univ.dz,password123,12
6222,STU06222,Yasmine,Ghannam,yasmine.ghannam6222@univ.dz,password123,13
6223,STU06223,Fayçal,Ismaili,fayçal.ismaili6223@univ.dz,password123,14
6224,STU06224,Manal,Naji,manal.naji6224@univ.dz,password123,15
6225,STU06225,Karima,Rachidi,karima.rachidi6225@univ.dz,password123,16
6226,STU06226,Dounia,Kettani,dounia.kettani6226@univ.dz,password123,17
6227,STU06227,Noureddine,El Fassi,noureddine.elfassi6227@univ.dz,password123,18
6228,STU06228,Younes,Belkadi,younes.belkadi6228@univ.dz,password123,19
6229,STU06229,Abir,El Omari,abir.elomari6229@univ.dz,password123,20
6230,STU06230,Abdellah,Jermoumi,abdellah.jermoumi6230@univ.dz,password123,21
6231,STU06231,Lina,Raissouni,lina.raissouni6231@univ.dz,password123,22
6232,STU06232,Latifa,Alaoui,latifa.alaoui6232@univ.dz,password123,23
6233,STU06233,Rajae,Ismaili,rajae.ismaili6233@univ.dz,password123,24
6234,STU06234,Asmae,Laaroussi,asmae.laaroussi6234@univ.dz,password123,25
6235,STU06235,Touria,Bekkali,touria.bekkali6235@univ.dz,password123,26
6236,STU06236,Salma,Doukkali,salma.doukkali6236@univ.dz,password123,27
6237,STU06237,Ghizlane,Qorchi,ghizlane.qorchi6237@univ.dz,password123,28
6238,STU06238,Najat,Ismaili,najat.ismaili6238@univ.dz,password123,29
6239,STU06239,Ahmed,Laroui,ahmed.laroui6239@univ.dz,password123,30
6240,STU06240,Riad,Rahmani,riad.rahmani6240@univ.dz,password123,31
6241,STU06241,Btissam,El Baz,btissam.elbaz6241@univ.dz,password123,32
6242,STU06242,Abderrahim,Ziani,abderrahim.ziani6242@univ.dz,password123,33
6243,STU06243,Ghizlane,Rahmani,ghizlane.rahmani6243@univ.dz,password123,34
6244,STU06244,Nisrine,Zaki,nisrine.zaki6244@univ.dz,password123,35
6245,STU06245,Omar,El Omari,omar.elomari6245@univ.dz,password123,36
6246,STU06246,Othmane,Meziane,othmane.meziane6246@univ.dz,password123,37
6247,STU06247,Omar,Zerhouni,omar.zerhouni6247@univ.dz,password123,38
6248,STU06248,Naima,El Hachimi,naima.elhachimi6248@univ.dz,password123,39
6249,STU06249,Kawtar,Oulhaj,kawtar.oulhaj6249@univ.dz,password123,40
6250,STU06250,Abdelaziz,Bouhaj,abdelaziz.bouhaj6250@univ.dz,password123,41
6251,STU06251,Fatima,Rachidi,fatima.rachidi6251@univ.dz,password123,42
6252,STU06252,Aymane,Bennani,aymane.bennani6252@univ.dz,password123,43
6253,STU06253,Lina,Boutaleb,lina.boutaleb6253@univ.dz,password123,44
6254,STU06254,Khadija,El Hachimi,khadija.elhachimi6254@univ.dz,password123,45
6255,STU06255,Khadija,Tazi,khadija.tazi6255@univ.dz,password123,1
6256,STU06256,Siham,Raji,siham.raji6256@univ.dz,password123,2
6257,STU06257,Abdellah,Abouzaid,abdellah.abouzaid6257@univ.dz,password123,3
6258,STU06258,Ikram,Yaacoubi,ikram.yaacoubi6258@univ.dz,password123,4
6259,STU06259,Salim,Lamrani,salim.lamrani6259@univ.dz,password123,5
6260,STU06260,Salim,Lamrani,salim.lamrani6260@univ.dz,password123,6
6261,STU06261,Houda,Tadlaoui,houda.tadlaoui6261@univ.dz,password123,7
6262,STU06262,Idriss,Khaldi,idriss.khaldi6262@univ.dz,password123,8
6263,STU06263,Rachida,Jazouli,rachida.jazouli6263@univ.dz,password123,9
6264,STU06264,Moad,Prefsi,moad.prefsi6264@univ.dz,password123,10
6265,STU06265,Dounia,Ouladali,dounia.ouladali6265@univ.dz,password123,11
6266,STU06266,Sara,Saadi,sara.saadi6266@univ.dz,password123,12
6267,STU06267,Amine,El Idrissi,amine.elidrissi6267@univ.dz,password123,13
6268,STU06268,Samir,Bachiri,samir.bachiri6268@univ.dz,password123,14
6269,STU06269,Othmane,Benjelloun,othmane.benjelloun6269@univ.dz,password123,15
6270,STU06270,Oumayma,Bachiri,oumayma.bachiri6270@univ.dz,password123,16
6271,STU06271,Asmae,Alaoui,asmae.alaoui6271@univ.dz,password123,17
6272,STU06272,Ikram,Lachgar,ikram.lachgar6272@univ.dz,password123,18
6273,STU06273,Abir,Ouhssain,abir.ouhssain6273@univ.dz,password123,19
6274,STU06274,Moad,Jouahri,moad.jouahri6274@univ.dz,password123,20
6275,STU06275,Rania,Khaldi,rania.khaldi6275@univ.dz,password123,21
6276,STU06276,Khalid,Ouazzani,khalid.ouazzani6276@univ.dz,password123,22
6277,STU06277,Fares,Yamani,fares.yamani6277@univ.dz,password123,23
6278,STU06278,Rachida,Kadmiri,rachida.kadmiri6278@univ.dz,password123,24
6279,STU06279,Taha,Sefrioui,taha.sefrioui6279@univ.dz,password123,25
6280,STU06280,Khadija,Errachidi,khadija.errachidi6280@univ.dz,password123,26
6281,STU06281,Rania,Ouladali,rania.ouladali6281@univ.dz,password123,27
6282,STU06282,Wassim,Bekkali,wassim.bekkali6282@univ.dz,password123,28
6283,STU06283,Taha,Touimi,taha.touimi6283@univ.dz,password123,29
6284,STU06284,Ayoub,Hajji,ayoub.hajji6284@univ.dz,password123,30
6285,STU06285,Wassim,Meziane,wassim.meziane6285@univ.dz,password123,31
6286,STU06286,Jalal,Ezzahiri,jalal.ezzahiri6286@univ.dz,password123,32
6287,STU06287,Mustapha,Mouline,mustapha.mouline6287@univ.dz,password123,33
6288,STU06288,Ahmed,El Fassi,ahmed.elfassi6288@univ.dz,password123,34
6289,STU06289,Asmae,Kettani,asmae.kettani6289@univ.dz,password123,35
6290,STU06290,Lina,El Kadiri,lina.elkadiri6290@univ.dz,password123,36
6291,STU06291,Basma,Ismaili,basma.ismaili6291@univ.dz,password123,37
6292,STU06292,Yousra,Saadi,yousra.saadi6292@univ.dz,password123,38
6293,STU06293,Imad,Tazi,imad.tazi6293@univ.dz,password123,39
6294,STU06294,Younes,El Fassi,younes.elfassi6294@univ.dz,password123,40
6295,STU06295,Samir,Rahmani,samir.rahmani6295@univ.dz,password123,41
6296,STU06296,Hafid,Makhloufi,hafid.makhloufi6296@univ.dz,password123,42
6297,STU06297,Chadi,El Kadiri,chadi.elkadiri6297@univ.dz,password123,43
6298,STU06298,Ikram,Oukacha,ikram.oukacha6298@univ.dz,password123,44
6299,STU06299,Ouafa,Bouzid,ouafa.bouzid6299@univ.dz,password123,45
6300,STU06300,Sara,Yaacoubi,sara.yaacoubi6300@univ.dz,password123,1
6301,STU06301,Mehdi,Berrada,mehdi.berrada6301@univ.dz,password123,2
6302,STU06302,Sami,Berrada,sami.berrada6302@univ.dz,password123,3
6303,STU06303,Loubna,Chami,loubna.chami6303@univ.dz,password123,4
6304,STU06304,Samir,Rachidi,samir.rachidi6304@univ.dz,password123,5
6305,STU06305,Najat,Raji,najat.raji6305@univ.dz,password123,6
6306,STU06306,Fouad,Bouhaj,fouad.bouhaj6306@univ.dz,password123,7
6307,STU06307,Dina,Idrissi,dina.idrissi6307@univ.dz,password123,8
6308,STU06308,Najat,Naji,najat.naji6308@univ.dz,password123,9
6309,STU06309,Driss,Nejjar,driss.nejjar6309@univ.dz,password123,10
6310,STU06310,Ouafa,Berrada,ouafa.berrada6310@univ.dz,password123,11
6311,STU06311,Fouad,Bennani,fouad.bennani6311@univ.dz,password123,12
6312,STU06312,Lamrani,Zerhouni,lamrani.zerhouni6312@univ.dz,password123,13
6313,STU06313,Hiba,El Ghazi,hiba.elghazi6313@univ.dz,password123,14
6314,STU06314,Mounir,Zerhouni,mounir.zerhouni6314@univ.dz,password123,15
6315,STU06315,Yahya,El Fassi,yahya.elfassi6315@univ.dz,password123,16
6316,STU06316,Meryem,Benjelloun,meryem.benjelloun6316@univ.dz,password123,17
6317,STU06317,Abdellah,Machkour,abdellah.machkour6317@univ.dz,password123,18
6318,STU06318,Fayçal,Oukacha,fayçal.oukacha6318@univ.dz,password123,19
6319,STU06319,Lina,Dahbi,lina.dahbi6319@univ.dz,password123,20
6320,STU06320,Hajar,Benkirane,hajar.benkirane6320@univ.dz,password123,21
6321,STU06321,Touria,Naciri,touria.naciri6321@univ.dz,password123,22
6322,STU06322,Adnane,Makhloufi,adnane.makhloufi6322@univ.dz,password123,23
6323,STU06323,Hakim,Ziani,hakim.ziani6323@univ.dz,password123,24
6324,STU06324,Jamal,Rachidi,jamal.rachidi6324@univ.dz,password123,25
6325,STU06325,Saida,Jazouli,saida.jazouli6325@univ.dz,password123,26
6326,STU06326,Ghita,Hassani,ghita.hassani6326@univ.dz,password123,27
6327,STU06327,Amina,Mansouri,amina.mansouri6327@univ.dz,password123,28
6328,STU06328,Soukaina,Khaldi,soukaina.khaldi6328@univ.dz,password123,29
6329,STU06329,Karima,Lachgar,karima.lachgar6329@univ.dz,password123,30
6330,STU06330,Yasmine,Meziane,yasmine.meziane6330@univ.dz,password123,31
6331,STU06331,Meryem,Ouazzani,meryem.ouazzani6331@univ.dz,password123,32
6332,STU06332,Zainab,Benabdallah,zainab.benabdallah6332@univ.dz,password123,33
6333,STU06333,Loubna,Machkour,loubna.machkour6333@univ.dz,password123,34
6334,STU06334,Aziz,Bouazzaoui,aziz.bouazzaoui6334@univ.dz,password123,35
6335,STU06335,Bilal,Lamrani,bilal.lamrani6335@univ.dz,password123,36
6336,STU06336,Ghita,Benabdallah,ghita.benabdallah6336@univ.dz,password123,37
6337,STU06337,Elias,El Hachimi,elias.elhachimi6337@univ.dz,password123,38
6338,STU06338,Taha,Benjelloun,taha.benjelloun6338@univ.dz,password123,39
6339,STU06339,Khadija,Bouazzaoui,khadija.bouazzaoui6339@univ.dz,password123,40
6340,STU06340,Elias,Abouzaid,elias.abouzaid6340@univ.dz,password123,41
6341,STU06341,Oussama,Dahbi,oussama.dahbi6341@univ.dz,password123,42
6342,STU06342,Ghazi,Laroui,ghazi.laroui6342@univ.dz,password123,43
6343,STU06343,Meryem,Raissouni,meryem.raissouni6343@univ.dz,password123,44
6344,STU06344,Abdelkader,Dahbi,abdelkader.dahbi6344@univ.dz,password123,45
6345,STU06345,Zahra,Lahlou,zahra.lahlou6345@univ.dz,password123,1
6346,STU06346,Hamza,Soussi,hamza.soussi6346@univ.dz,password123,2
6347,STU06347,Siham,Zeroual,siham.zeroual6347@univ.dz,password123,3
6348,STU06348,Ouafa,Machkour,ouafa.machkour6348@univ.dz,password123,4
6349,STU06349,Zahra,Ennaji,zahra.ennaji6349@univ.dz,password123,5
6350,STU06350,Chaima,Skalli,chaima.skalli6350@univ.dz,password123,6
6351,STU06351,Idriss,Amiri,idriss.amiri6351@univ.dz,password123,7
6352,STU06352,Soufiane,El Omari,soufiane.elomari6352@univ.dz,password123,8
6353,STU06353,Driss,Jazouli,driss.jazouli6353@univ.dz,password123,9
6354,STU06354,Fouad,Tadlaoui,fouad.tadlaoui6354@univ.dz,password123,10
6355,STU06355,Hanae,El Hachimi,hanae.elhachimi6355@univ.dz,password123,11
6356,STU06356,Omar,Laroui,omar.laroui6356@univ.dz,password123,12
6357,STU06357,Lahcen,Daoudi,lahcen.daoudi6357@univ.dz,password123,13
6358,STU06358,Hamza,Benabdallah,hamza.benabdallah6358@univ.dz,password123,14
6359,STU06359,Hajar,Bekkali,hajar.bekkali6359@univ.dz,password123,15
6360,STU06360,Noureddine,El Harrak,noureddine.elharrak6360@univ.dz,password123,16
6361,STU06361,Tariq,Tahiri,tariq.tahiri6361@univ.dz,password123,17
6362,STU06362,Latifa,Wahbi,latifa.wahbi6362@univ.dz,password123,18
6363,STU06363,Ghita,Ziani,ghita.ziani6363@univ.dz,password123,19
6364,STU06364,Jalal,El Amrani,jalal.elamrani6364@univ.dz,password123,20
6365,STU06365,Walid,Hamidi,walid.hamidi6365@univ.dz,password123,21
6366,STU06366,Ouafa,Ezzahiri,ouafa.ezzahiri6366@univ.dz,password123,22
6367,STU06367,Amine,Ezzahiri,amine.ezzahiri6367@univ.dz,password123,23
6368,STU06368,Achraf,Zaki,achraf.zaki6368@univ.dz,password123,24
6369,STU06369,Fatima,El Ghazi,fatima.elghazi6369@univ.dz,password123,25
6370,STU06370,Anass,Saadi,anass.saadi6370@univ.dz,password123,26
6371,STU06371,Rachida,El Moussaoui,rachida.elmoussaoui6371@univ.dz,password123,27
6372,STU06372,Loubna,Hamidi,loubna.hamidi6372@univ.dz,password123,28
6373,STU06373,Chaimae,Berrada,chaimae.berrada6373@univ.dz,password123,29
6374,STU06374,Fatiha,Benkirane,fatiha.benkirane6374@univ.dz,password123,30
6375,STU06375,Ghita,Benjelloun,ghita.benjelloun6375@univ.dz,password123,31
6376,STU06376,Zainab,Haddad,zainab.haddad6376@univ.dz,password123,32
6377,STU06377,Hassan,El Fassi,hassan.elfassi6377@univ.dz,password123,33
6378,STU06378,Basma,Rachidi,basma.rachidi6378@univ.dz,password123,34
6379,STU06379,Saida,Mouline,saida.mouline6379@univ.dz,password123,35
6380,STU06380,Jamal,Sabri,jamal.sabri6380@univ.dz,password123,36
6381,STU06381,Kamal,Zeroual,kamal.zeroual6381@univ.dz,password123,37
6382,STU06382,Aicha,Zerhouni,aicha.zerhouni6382@univ.dz,password123,38
6383,STU06383,Kawtar,El Baz,kawtar.elbaz6383@univ.dz,password123,39
6384,STU06384,Lina,El Fassi,lina.elfassi6384@univ.dz,password123,40
6385,STU06385,Bilal,El Fassi,bilal.elfassi6385@univ.dz,password123,41
6386,STU06386,Aziz,Loudiyi,aziz.loudiyi6386@univ.dz,password123,42
6387,STU06387,Achraf,Jazouli,achraf.jazouli6387@univ.dz,password123,43
6388,STU06388,Amina,Ouladali,amina.ouladali6388@univ.dz,password123,44
6389,STU06389,Idriss,Skalli,idriss.skalli6389@univ.dz,password123,45
6390,STU06390,Hiba,Rhazi,hiba.rhazi6390@univ.dz,password123,1
6391,STU06391,Yasmine,Jouahri,yasmine.jouahri6391@univ.dz,password123,2
6392,STU06392,Aicha,Zaki,aicha.zaki6392@univ.dz,password123,3
6393,STU06393,Houda,Daoudi,houda.daoudi6393@univ.dz,password123,4
6394,STU06394,Dounia,Jaidi,dounia.jaidi6394@univ.dz,password123,5
6395,STU06395,Kamal,Boutaleb,kamal.boutaleb6395@univ.dz,password123,6
6396,STU06396,Abderrahim,Hajji,abderrahim.hajji6396@univ.dz,password123,7
6397,STU06397,Brahim,Saadi,brahim.saadi6397@univ.dz,password123,8
6398,STU06398,Samir,Benabdallah,samir.benabdallah6398@univ.dz,password123,9
6399,STU06399,Ahmed,Fikri,ahmed.fikri6399@univ.dz,password123,10
6400,STU06400,Touria,Tadlaoui,touria.tadlaoui6400@univ.dz,password123,11
6401,STU06401,Khalid,Bachiri,khalid.bachiri6401@univ.dz,password123,12
6402,STU06402,Dounia,Loudiyi,dounia.loudiyi6402@univ.dz,password123,13
6403,STU06403,Fatima,Benjelloun,fatima.benjelloun6403@univ.dz,password123,14
6404,STU06404,Amine,El Kadiri,amine.elkadiri6404@univ.dz,password123,15
6405,STU06405,Ghizlane,Machkour,ghizlane.machkour6405@univ.dz,password123,16
6406,STU06406,Oussama,Alaoui,oussama.alaoui6406@univ.dz,password123,17
6407,STU06407,Radouane,Qadiri,radouane.qadiri6407@univ.dz,password123,18
6408,STU06408,Nisrine,El Maachi,nisrine.elmaachi6408@univ.dz,password123,19
6409,STU06409,Najat,Oulhaj,najat.oulhaj6409@univ.dz,password123,20
6410,STU06410,Nassim,Fikri,nassim.fikri6410@univ.dz,password123,21
6411,STU06411,Chaimae,Lahlou,chaimae.lahlou6411@univ.dz,password123,22
6412,STU06412,Chadi,Mouline,chadi.mouline6412@univ.dz,password123,23
6413,STU06413,Nadia,Loudiyi,nadia.loudiyi6413@univ.dz,password123,24
6414,STU06414,Taha,Jouahri,taha.jouahri6414@univ.dz,password123,25
6415,STU06415,Fatiha,Benkirane,fatiha.benkirane6415@univ.dz,password123,26
6416,STU06416,Rajae,El Amrani,rajae.elamrani6416@univ.dz,password123,27
6417,STU06417,Fatima,Fikri,fatima.fikri6417@univ.dz,password123,28
6418,STU06418,Yahya,Skalli,yahya.skalli6418@univ.dz,password123,29
6419,STU06419,Touria,Sabri,touria.sabri6419@univ.dz,password123,30
6420,STU06420,Rachid,Jaidi,rachid.jaidi6420@univ.dz,password123,31
6421,STU06421,Amine,Chraibi,amine.chraibi6421@univ.dz,password123,32
6422,STU06422,Bassam,Guessous,bassam.guessous6422@univ.dz,password123,33
6423,STU06423,Youssef,Oulhaj,youssef.oulhaj6423@univ.dz,password123,34
6424,STU06424,Jaouad,Abouzaid,jaouad.abouzaid6424@univ.dz,password123,35
6425,STU06425,Ouafa,Machkour,ouafa.machkour6425@univ.dz,password123,36
6426,STU06426,Adnane,Jermoumi,adnane.jermoumi6426@univ.dz,password123,37
6427,STU06427,Badr,Naji,badr.naji6427@univ.dz,password123,38
6428,STU06428,Chafik,Mernissi,chafik.mernissi6428@univ.dz,password123,39
6429,STU06429,Safae,El Omari,safae.elomari6429@univ.dz,password123,40
6430,STU06430,Abir,Yamani,abir.yamani6430@univ.dz,password123,41
6431,STU06431,Nabil,Wahbi,nabil.wahbi6431@univ.dz,password123,42
6432,STU06432,Bilal,El Harrak,bilal.elharrak6432@univ.dz,password123,43
6433,STU06433,Karim,Ouladali,karim.ouladali6433@univ.dz,password123,44
6434,STU06434,Moad,Sabri,moad.sabri6434@univ.dz,password123,45
6435,STU06435,Tarik,Raji,tarik.raji6435@univ.dz,password123,1
6436,STU06436,Fares,Hamidi,fares.hamidi6436@univ.dz,password123,2
6437,STU06437,Saida,Machkour,saida.machkour6437@univ.dz,password123,3
6438,STU06438,Ghita,Lamrani,ghita.lamrani6438@univ.dz,password123,4
6439,STU06439,Mehdi,Haddad,mehdi.haddad6439@univ.dz,password123,5
6440,STU06440,Omar,Tahiri,omar.tahiri6440@univ.dz,password123,6
6441,STU06441,Younes,Bouzid,younes.bouzid6441@univ.dz,password123,7
6442,STU06442,Safae,Bouzid,safae.bouzid6442@univ.dz,password123,8
6443,STU06443,Latifa,Qadiri,latifa.qadiri6443@univ.dz,password123,9
6444,STU06444,Hafid,Nejjar,hafid.nejjar6444@univ.dz,password123,10
6445,STU06445,Achraf,Dahbi,achraf.dahbi6445@univ.dz,password123,11
6446,STU06446,Abdellah,Hassani,abdellah.hassani6446@univ.dz,password123,12
6447,STU06447,Ali,Hamidi,ali.hamidi6447@univ.dz,password123,13
6448,STU06448,Fayçal,Raissouni,fayçal.raissouni6448@univ.dz,password123,14
6449,STU06449,Hajar,Tazi,hajar.tazi6449@univ.dz,password123,15
6450,STU06450,Najat,Skalli,najat.skalli6450@univ.dz,password123,16
6451,STU06451,Abdellah,Yaacoubi,abdellah.yaacoubi6451@univ.dz,password123,17
6452,STU06452,Lina,Kettani,lina.kettani6452@univ.dz,password123,18
6453,STU06453,Amina,Ouladali,amina.ouladali6453@univ.dz,password123,19
6454,STU06454,Chakib,Alaoui,chakib.alaoui6454@univ.dz,password123,20
6455,STU06455,Iman,Berrada,iman.berrada6455@univ.dz,password123,21
6456,STU06456,Adnane,Kadmiri,adnane.kadmiri6456@univ.dz,password123,22
6457,STU06457,Rania,Oukacha,rania.oukacha6457@univ.dz,password123,23
6458,STU06458,Anass,Naciri,anass.naciri6458@univ.dz,password123,24
6459,STU06459,Ghizlane,Bennani,ghizlane.bennani6459@univ.dz,password123,25
6460,STU06460,Noureddine,Benjelloun,noureddine.benjelloun6460@univ.dz,password123,26
6461,STU06461,Btissam,Makhloufi,btissam.makhloufi6461@univ.dz,password123,27
6462,STU06462,Siham,Jouahri,siham.jouahri6462@univ.dz,password123,28
6463,STU06463,Kawtar,Lamrani,kawtar.lamrani6463@univ.dz,password123,29
6464,STU06464,Zakaria,Zerhouni,zakaria.zerhouni6464@univ.dz,password123,30
6465,STU06465,Imad,Qadiri,imad.qadiri6465@univ.dz,password123,31
6466,STU06466,Zainab,Ziani,zainab.ziani6466@univ.dz,password123,32
6467,STU06467,Brahim,Lamrani,brahim.lamrani6467@univ.dz,password123,33
6468,STU06468,Wafaa,Naciri,wafaa.naciri6468@univ.dz,password123,34
6469,STU06469,Sami,Ennaji,sami.ennaji6469@univ.dz,password123,35
6470,STU06470,Yahya,Chraibi,yahya.chraibi6470@univ.dz,password123,36
6471,STU06471,Wafaa,Bensaid,wafaa.bensaid6471@univ.dz,password123,37
6472,STU06472,Ouafa,Wahbi,ouafa.wahbi6472@univ.dz,password123,38
6473,STU06473,Salma,Tahiri,salma.tahiri6473@univ.dz,password123,39
6474,STU06474,Safae,Doukkali,safae.doukkali6474@univ.dz,password123,40
6475,STU06475,Driss,Ouhssain,driss.ouhssain6475@univ.dz,password123,41
6476,STU06476,Taha,Guessous,taha.guessous6476@univ.dz,password123,42
6477,STU06477,Imad,El Moussaoui,imad.elmoussaoui6477@univ.dz,password123,43
6478,STU06478,Houda,Laaroussi,houda.laaroussi6478@univ.dz,password123,44
6479,STU06479,Kawtar,Khaldi,kawtar.khaldi6479@univ.dz,password123,45
6480,STU06480,Latifa,Ennaji,latifa.ennaji6480@univ.dz,password123,1
6481,STU06481,Dounia,El Idrissi,dounia.elidrissi6481@univ.dz,password123,2
6482,STU06482,Zainab,Benabdallah,zainab.benabdallah6482@univ.dz,password123,3
6483,STU06483,Amine,Belkadi,amine.belkadi6483@univ.dz,password123,4
6484,STU06484,Zineb,Mernissi,zineb.mernissi6484@univ.dz,password123,5
6485,STU06485,Mustapha,Tadlaoui,mustapha.tadlaoui6485@univ.dz,password123,6
6486,STU06486,Omar,Ennaji,omar.ennaji6486@univ.dz,password123,7
6487,STU06487,Walid,Loudiyi,walid.loudiyi6487@univ.dz,password123,8
6488,STU06488,Manal,Laroui,manal.laroui6488@univ.dz,password123,9
6489,STU06489,Mariam,Laaroussi,mariam.laaroussi6489@univ.dz,password123,10
6490,STU06490,Jamal,Machkour,jamal.machkour6490@univ.dz,password123,11
6491,STU06491,Hajar,Benkirane,hajar.benkirane6491@univ.dz,password123,12
6492,STU06492,Amina,Filali,amina.filali6492@univ.dz,password123,13
6493,STU06493,Wassim,Benjelloun,wassim.benjelloun6493@univ.dz,password123,14
6494,STU06494,Layla,Ibrahimi,layla.ibrahimi6494@univ.dz,password123,15
6495,STU06495,Fatima,Zerhouni,fatima.zerhouni6495@univ.dz,password123,16
6496,STU06496,Hafid,El Maachi,hafid.elmaachi6496@univ.dz,password123,17
6497,STU06497,Idriss,Benabdallah,idriss.benabdallah6497@univ.dz,password123,18
6498,STU06498,Loubna,Ismaili,loubna.ismaili6498@univ.dz,password123,19
6499,STU06499,Asmae,Ouazzani,asmae.ouazzani6499@univ.dz,password123,20
6500,STU06500,Ayoub,Bennani,ayoub.bennani6500@univ.dz,password123,21
6501,STU06501,Fadoua,El Ghazi,fadoua.elghazi6501@univ.dz,password123,22
6502,STU06502,Manal,Zerhouni,manal.zerhouni6502@univ.dz,password123,23
6503,STU06503,Ikram,El Kadiri,ikram.elkadiri6503@univ.dz,password123,24
